ResponseID,Mode,gender,age,Stimulus,RecommendationFollowed
R_1mn6C7A9ZEgz7Iu,Auditory,1,39,brownies,1
R_1mn6C7A9ZEgz7Iu,Auditory,1,39,hotel,0
R_1mn6C7A9ZEgz7Iu,Auditory,1,39,shampoo,1
R_1mn6C7A9ZEgz7Iu,Auditory,1,39,toaster,1
R_1mPAWhKDxlQCWRE,Auditory,2,23,brownies,1
R_1mPAWhKDxlQCWRE,Auditory,2,23,hotel,1
R_1mPAWhKDxlQCWRE,Auditory,2,23,shampoo,0
R_1mPAWhKDxlQCWRE,Auditory,2,23,toaster,0
R_1mq06sroIRJ8nlE,PermanentVisual,2,37,brownies,0
R_1mq06sroIRJ8nlE,PermanentVisual,2,37,hotel,1
R_1mq06sroIRJ8nlE,PermanentVisual,2,37,shampoo,1
R_1mq06sroIRJ8nlE,PermanentVisual,2,37,toaster,0
R_1MQ8IeEsOPxBja3,PermanentVisual,2,34,brownies,0
R_1MQ8IeEsOPxBja3,PermanentVisual,2,34,hotel,0
R_1MQ8IeEsOPxBja3,PermanentVisual,2,34,shampoo,0
R_1MQ8IeEsOPxBja3,PermanentVisual,2,34,toaster,1
R_1mr9MEVU0GMS7Q8,PermanentVisual,2,43,brownies,0
R_1mr9MEVU0GMS7Q8,PermanentVisual,2,43,hotel,0
R_1mr9MEVU0GMS7Q8,PermanentVisual,2,43,shampoo,0
R_1mr9MEVU0GMS7Q8,PermanentVisual,2,43,toaster,1
R_1mruaU2bRlIKaNk,PermanentVisual,1,35,brownies,0
R_1mruaU2bRlIKaNk,PermanentVisual,1,35,hotel,0
R_1mruaU2bRlIKaNk,PermanentVisual,1,35,shampoo,0
R_1mruaU2bRlIKaNk,PermanentVisual,1,35,toaster,0
R_1MSwQZC0sUyAJvP,Auditory,2,22,brownies,1
R_1MSwQZC0sUyAJvP,Auditory,2,22,hotel,0
R_1MSwQZC0sUyAJvP,Auditory,2,22,shampoo,0
R_1MSwQZC0sUyAJvP,Auditory,2,22,toaster,1
R_1mtlWYqDu5PVXna,PermanentVisual,2,20,brownies,0
R_1mtlWYqDu5PVXna,PermanentVisual,2,20,hotel,0
R_1mtlWYqDu5PVXna,PermanentVisual,2,20,shampoo,0
R_1mtlWYqDu5PVXna,PermanentVisual,2,20,toaster,1
R_1mVkI1UhhUzV3U8,DisappearingVisual,2,32,brownies,1
R_1mVkI1UhhUzV3U8,DisappearingVisual,2,32,hotel,1
R_1mVkI1UhhUzV3U8,DisappearingVisual,2,32,shampoo,1
R_1mVkI1UhhUzV3U8,DisappearingVisual,2,32,toaster,1
R_1mWooYbn5wMBSjB,DisappearingVisual,1,39,brownies,0
R_1mWooYbn5wMBSjB,DisappearingVisual,1,39,hotel,1
R_1mWooYbn5wMBSjB,DisappearingVisual,1,39,shampoo,0
R_1mWooYbn5wMBSjB,DisappearingVisual,1,39,toaster,0
R_1mXIL2dTG8Tv9ol,Auditory,1,37,brownies,0
R_1mXIL2dTG8Tv9ol,Auditory,1,37,hotel,0
R_1mXIL2dTG8Tv9ol,Auditory,1,37,shampoo,0
R_1mXIL2dTG8Tv9ol,Auditory,1,37,toaster,1
R_1mXjhtjhWHVd7ED,DisappearingVisual,2,22,brownies,0
R_1mXjhtjhWHVd7ED,DisappearingVisual,2,22,hotel,0
R_1mXjhtjhWHVd7ED,DisappearingVisual,2,22,shampoo,0
R_1mXjhtjhWHVd7ED,DisappearingVisual,2,22,toaster,0
R_1mXK8f4D3cRgoWy,Auditory,1,34,brownies,1
R_1mXK8f4D3cRgoWy,Auditory,1,34,hotel,0
R_1mXK8f4D3cRgoWy,Auditory,1,34,shampoo,1
R_1mXK8f4D3cRgoWy,Auditory,1,34,toaster,1
R_1mXkB4imLLq3a4P,DisappearingVisual,1,31,brownies,1
R_1mXkB4imLLq3a4P,DisappearingVisual,1,31,hotel,0
R_1mXkB4imLLq3a4P,DisappearingVisual,1,31,shampoo,0
R_1mXkB4imLLq3a4P,DisappearingVisual,1,31,toaster,0
R_1my0r6vhqsANLJY,PermanentVisual,2,24,brownies,1
R_1my0r6vhqsANLJY,PermanentVisual,2,24,hotel,0
R_1my0r6vhqsANLJY,PermanentVisual,2,24,shampoo,1
R_1my0r6vhqsANLJY,PermanentVisual,2,24,toaster,0
R_1MY5otmvrc7Jli9,Auditory,2,37,brownies,0
R_1MY5otmvrc7Jli9,Auditory,2,37,hotel,1
R_1MY5otmvrc7Jli9,Auditory,2,37,shampoo,0
R_1MY5otmvrc7Jli9,Auditory,2,37,toaster,1
R_1MYrWBhievZ6ssy,DisappearingVisual,2,44,brownies,1
R_1MYrWBhievZ6ssy,DisappearingVisual,2,44,hotel,1
R_1MYrWBhievZ6ssy,DisappearingVisual,2,44,shampoo,1
R_1MYrWBhievZ6ssy,DisappearingVisual,2,44,toaster,0
R_1n0fqWJA7NE8Z2x,PermanentVisual,1,25,brownies,1
R_1n0fqWJA7NE8Z2x,PermanentVisual,1,25,hotel,1
R_1n0fqWJA7NE8Z2x,PermanentVisual,1,25,shampoo,1
R_1n0fqWJA7NE8Z2x,PermanentVisual,1,25,toaster,1
R_1N2NtjFgPDn0tN0,Auditory,2,21,brownies,1
R_1N2NtjFgPDn0tN0,Auditory,2,21,hotel,1
R_1N2NtjFgPDn0tN0,Auditory,2,21,shampoo,1
R_1N2NtjFgPDn0tN0,Auditory,2,21,toaster,1
R_1N30TWezXrkidhQ,Auditory,1,47,brownies,0
R_1N30TWezXrkidhQ,Auditory,1,47,hotel,1
R_1N30TWezXrkidhQ,Auditory,1,47,shampoo,0
R_1N30TWezXrkidhQ,Auditory,1,47,toaster,0
R_1n3B554VRfgDKag,PermanentVisual,2,24,brownies,0
R_1n3B554VRfgDKag,PermanentVisual,2,24,hotel,0
R_1n3B554VRfgDKag,PermanentVisual,2,24,shampoo,0
R_1n3B554VRfgDKag,PermanentVisual,2,24,toaster,0
R_1n3pABbM1yEbM5W,PermanentVisual,2,59,brownies,1
R_1n3pABbM1yEbM5W,PermanentVisual,2,59,hotel,0
R_1n3pABbM1yEbM5W,PermanentVisual,2,59,shampoo,1
R_1n3pABbM1yEbM5W,PermanentVisual,2,59,toaster,1
R_1n6NDotoWnIEQxM,PermanentVisual,1,28,brownies,0
R_1n6NDotoWnIEQxM,PermanentVisual,1,28,hotel,0
R_1n6NDotoWnIEQxM,PermanentVisual,1,28,shampoo,0
R_1n6NDotoWnIEQxM,PermanentVisual,1,28,toaster,0
R_1n7rf57fmPBAopa,PermanentVisual,1,32,brownies,0
R_1n7rf57fmPBAopa,PermanentVisual,1,32,hotel,1
R_1n7rf57fmPBAopa,PermanentVisual,1,32,shampoo,0
R_1n7rf57fmPBAopa,PermanentVisual,1,32,toaster,1
R_1n8SydALypGPYeZ,PermanentVisual,2,31,brownies,1
R_1n8SydALypGPYeZ,PermanentVisual,2,31,hotel,0
R_1n8SydALypGPYeZ,PermanentVisual,2,31,shampoo,1
R_1n8SydALypGPYeZ,PermanentVisual,2,31,toaster,0
R_1N9SNFj6HsQNHEt,Auditory,2,30,brownies,0
R_1N9SNFj6HsQNHEt,Auditory,2,30,hotel,1
R_1N9SNFj6HsQNHEt,Auditory,2,30,shampoo,0
R_1N9SNFj6HsQNHEt,Auditory,2,30,toaster,0
R_1Ne9Bn7XElJuNyZ,DisappearingVisual,1,29,brownies,1
R_1Ne9Bn7XElJuNyZ,DisappearingVisual,1,29,hotel,0
R_1Ne9Bn7XElJuNyZ,DisappearingVisual,1,29,shampoo,0
R_1Ne9Bn7XElJuNyZ,DisappearingVisual,1,29,toaster,0
R_1NemxgdE1UWIAz8,DisappearingVisual,2,38,brownies,0
R_1NemxgdE1UWIAz8,DisappearingVisual,2,38,hotel,0
R_1NemxgdE1UWIAz8,DisappearingVisual,2,38,shampoo,0
R_1NemxgdE1UWIAz8,DisappearingVisual,2,38,toaster,1
R_1NEOOlYGDISU8qB,DisappearingVisual,1,37,brownies,1
R_1NEOOlYGDISU8qB,DisappearingVisual,1,37,hotel,0
R_1NEOOlYGDISU8qB,DisappearingVisual,1,37,shampoo,0
R_1NEOOlYGDISU8qB,DisappearingVisual,1,37,toaster,0
R_1NeRIANx4pF454h,Auditory,1,34,brownies,1
R_1NeRIANx4pF454h,Auditory,1,34,hotel,0
R_1NeRIANx4pF454h,Auditory,1,34,shampoo,0
R_1NeRIANx4pF454h,Auditory,1,34,toaster,0
R_1NFATEn8R45pC0K,Auditory,2,38,brownies,0
R_1NFATEn8R45pC0K,Auditory,2,38,hotel,0
R_1NFATEn8R45pC0K,Auditory,2,38,shampoo,1
R_1NFATEn8R45pC0K,Auditory,2,38,toaster,0
R_1Nh0UWlTosF4r8F,PermanentVisual,2,28,brownies,1
R_1Nh0UWlTosF4r8F,PermanentVisual,2,28,hotel,1
R_1Nh0UWlTosF4r8F,PermanentVisual,2,28,shampoo,1
R_1Nh0UWlTosF4r8F,PermanentVisual,2,28,toaster,1
R_1Nhmuvs8xrsuAjz,DisappearingVisual,1,64,brownies,0
R_1Nhmuvs8xrsuAjz,DisappearingVisual,1,64,hotel,0
R_1Nhmuvs8xrsuAjz,DisappearingVisual,1,64,shampoo,0
R_1Nhmuvs8xrsuAjz,DisappearingVisual,1,64,toaster,0
R_1Nnctpx8b0GJYpV,Auditory,2,28,brownies,1
R_1Nnctpx8b0GJYpV,Auditory,2,28,hotel,1
R_1Nnctpx8b0GJYpV,Auditory,2,28,shampoo,0
R_1Nnctpx8b0GJYpV,Auditory,2,28,toaster,1
R_1nO4VTCfEHruy3t,DisappearingVisual,2,29,brownies,0
R_1nO4VTCfEHruy3t,DisappearingVisual,2,29,hotel,1
R_1nO4VTCfEHruy3t,DisappearingVisual,2,29,shampoo,0
R_1nO4VTCfEHruy3t,DisappearingVisual,2,29,toaster,1
R_1nOtJ93bFV931ci,Auditory,2,22,brownies,1
R_1nOtJ93bFV931ci,Auditory,2,22,hotel,1
R_1nOtJ93bFV931ci,Auditory,2,22,shampoo,1
R_1nOtJ93bFV931ci,Auditory,2,22,toaster,1
R_1nPjn8dhUlHVP5i,DisappearingVisual,1,38,brownies,0
R_1nPjn8dhUlHVP5i,DisappearingVisual,1,38,hotel,1
R_1nPjn8dhUlHVP5i,DisappearingVisual,1,38,shampoo,0
R_1nPjn8dhUlHVP5i,DisappearingVisual,1,38,toaster,0
R_1Nq6BqwIvb9t1qO,PermanentVisual,1,28,brownies,0
R_1Nq6BqwIvb9t1qO,PermanentVisual,1,28,hotel,0
R_1Nq6BqwIvb9t1qO,PermanentVisual,1,28,shampoo,0
R_1Nq6BqwIvb9t1qO,PermanentVisual,1,28,toaster,1
R_1NqSQdXnGGQ60wP,Auditory,1,35,brownies,1
R_1NqSQdXnGGQ60wP,Auditory,1,35,hotel,0
R_1NqSQdXnGGQ60wP,Auditory,1,35,shampoo,0
R_1NqSQdXnGGQ60wP,Auditory,1,35,toaster,0
R_1Ns83nt3H0WgDoN,DisappearingVisual,1,31,brownies,1
R_1Ns83nt3H0WgDoN,DisappearingVisual,1,31,hotel,1
R_1Ns83nt3H0WgDoN,DisappearingVisual,1,31,shampoo,1
R_1Ns83nt3H0WgDoN,DisappearingVisual,1,31,toaster,1
R_1Nt3dApNP4MkrIb,Auditory,1,30,brownies,1
R_1Nt3dApNP4MkrIb,Auditory,1,30,hotel,1
R_1Nt3dApNP4MkrIb,Auditory,1,30,shampoo,0
R_1Nt3dApNP4MkrIb,Auditory,1,30,toaster,1
R_1NtdINdarjZ5blm,Auditory,2,33,brownies,0
R_1NtdINdarjZ5blm,Auditory,2,33,hotel,0
R_1NtdINdarjZ5blm,Auditory,2,33,shampoo,1
R_1NtdINdarjZ5blm,Auditory,2,33,toaster,0
R_1nUATsar30Roj9m,Auditory,2,32,brownies,1
R_1nUATsar30Roj9m,Auditory,2,32,hotel,1
R_1nUATsar30Roj9m,Auditory,2,32,shampoo,1
R_1nUATsar30Roj9m,Auditory,2,32,toaster,1
R_1nVHI8bodiFExXx,Auditory,1,73,brownies,1
R_1nVHI8bodiFExXx,Auditory,1,73,hotel,0
R_1nVHI8bodiFExXx,Auditory,1,73,shampoo,1
R_1nVHI8bodiFExXx,Auditory,1,73,toaster,0
R_1NyMK9NUxAxE7UZ,Auditory,2,26,brownies,1
R_1NyMK9NUxAxE7UZ,Auditory,2,26,hotel,1
R_1NyMK9NUxAxE7UZ,Auditory,2,26,shampoo,0
R_1NyMK9NUxAxE7UZ,Auditory,2,26,toaster,1
R_1o59b72xPIQLMao,Auditory,1,43,brownies,1
R_1o59b72xPIQLMao,Auditory,1,43,hotel,0
R_1o59b72xPIQLMao,Auditory,1,43,shampoo,1
R_1o59b72xPIQLMao,Auditory,1,43,toaster,1
R_1o5TWUIZow3NMGi,Auditory,2,29,brownies,0
R_1o5TWUIZow3NMGi,Auditory,2,29,hotel,1
R_1o5TWUIZow3NMGi,Auditory,2,29,shampoo,0
R_1o5TWUIZow3NMGi,Auditory,2,29,toaster,1
R_1o5XjgElSx5xU3q,Auditory,2,45,brownies,0
R_1o5XjgElSx5xU3q,Auditory,2,45,hotel,0
R_1o5XjgElSx5xU3q,Auditory,2,45,shampoo,0
R_1o5XjgElSx5xU3q,Auditory,2,45,toaster,0
R_1o73RmoASxLmW69,DisappearingVisual,2,23,brownies,1
R_1o73RmoASxLmW69,DisappearingVisual,2,23,hotel,0
R_1o73RmoASxLmW69,DisappearingVisual,2,23,shampoo,1
R_1o73RmoASxLmW69,DisappearingVisual,2,23,toaster,0
R_1o7FXJ6N7ATPB57,DisappearingVisual,2,31,brownies,1
R_1o7FXJ6N7ATPB57,DisappearingVisual,2,31,hotel,1
R_1o7FXJ6N7ATPB57,DisappearingVisual,2,31,shampoo,1
R_1o7FXJ6N7ATPB57,DisappearingVisual,2,31,toaster,1
R_1oA7MsqCSukXeSm,PermanentVisual,2,44,brownies,1
R_1oA7MsqCSukXeSm,PermanentVisual,2,44,hotel,1
R_1oA7MsqCSukXeSm,PermanentVisual,2,44,shampoo,0
R_1oA7MsqCSukXeSm,PermanentVisual,2,44,toaster,0
R_1oAPBaesohLXw5S,Auditory,1,52,brownies,1
R_1oAPBaesohLXw5S,Auditory,1,52,hotel,0
R_1oAPBaesohLXw5S,Auditory,1,52,shampoo,0
R_1oAPBaesohLXw5S,Auditory,1,52,toaster,0
R_1OCthfMw21yVr4a,DisappearingVisual,1,49,brownies,0
R_1OCthfMw21yVr4a,DisappearingVisual,1,49,hotel,0
R_1OCthfMw21yVr4a,DisappearingVisual,1,49,shampoo,1
R_1OCthfMw21yVr4a,DisappearingVisual,1,49,toaster,1
R_1oFoieuJIDcIES7,DisappearingVisual,1,31,brownies,1
R_1oFoieuJIDcIES7,DisappearingVisual,1,31,hotel,1
R_1oFoieuJIDcIES7,DisappearingVisual,1,31,shampoo,0
R_1oFoieuJIDcIES7,DisappearingVisual,1,31,toaster,0
R_1oFSr1t2HmJbcBt,PermanentVisual,1,32,brownies,0
R_1oFSr1t2HmJbcBt,PermanentVisual,1,32,hotel,0
R_1oFSr1t2HmJbcBt,PermanentVisual,1,32,shampoo,1
R_1oFSr1t2HmJbcBt,PermanentVisual,1,32,toaster,0
R_1OGZ1d3NH6pu7DS,DisappearingVisual,1,31,brownies,0
R_1OGZ1d3NH6pu7DS,DisappearingVisual,1,31,hotel,1
R_1OGZ1d3NH6pu7DS,DisappearingVisual,1,31,shampoo,0
R_1OGZ1d3NH6pu7DS,DisappearingVisual,1,31,toaster,0
R_1oHG9cZAmkg3szY,Auditory,2,60,brownies,0
R_1oHG9cZAmkg3szY,Auditory,2,60,hotel,0
R_1oHG9cZAmkg3szY,Auditory,2,60,shampoo,0
R_1oHG9cZAmkg3szY,Auditory,2,60,toaster,0
R_1OHJixMUiY7NpKO,Auditory,1,27,brownies,0
R_1OHJixMUiY7NpKO,Auditory,1,27,hotel,1
R_1OHJixMUiY7NpKO,Auditory,1,27,shampoo,0
R_1OHJixMUiY7NpKO,Auditory,1,27,toaster,1
R_1oI53LSqwZOqPd9,PermanentVisual,2,32,brownies,0
R_1oI53LSqwZOqPd9,PermanentVisual,2,32,hotel,1
R_1oI53LSqwZOqPd9,PermanentVisual,2,32,shampoo,1
R_1oI53LSqwZOqPd9,PermanentVisual,2,32,toaster,0
R_1ojogdVyPiQn96I,Auditory,2,63,brownies,0
R_1ojogdVyPiQn96I,Auditory,2,63,hotel,0
R_1ojogdVyPiQn96I,Auditory,2,63,shampoo,1
R_1ojogdVyPiQn96I,Auditory,2,63,toaster,1
R_1ojsnSy5H0PHuMM,Auditory,2,32,brownies,1
R_1ojsnSy5H0PHuMM,Auditory,2,32,hotel,1
R_1ojsnSy5H0PHuMM,Auditory,2,32,shampoo,1
R_1ojsnSy5H0PHuMM,Auditory,2,32,toaster,1
R_1ong9S6nPv4la5r,PermanentVisual,1,35,brownies,1
R_1ong9S6nPv4la5r,PermanentVisual,1,35,hotel,0
R_1ong9S6nPv4la5r,PermanentVisual,1,35,shampoo,1
R_1ong9S6nPv4la5r,PermanentVisual,1,35,toaster,0
R_1oo2BRWMh1PE5Fc,Auditory,2,59,brownies,1
R_1oo2BRWMh1PE5Fc,Auditory,2,59,hotel,1
R_1oo2BRWMh1PE5Fc,Auditory,2,59,shampoo,0
R_1oo2BRWMh1PE5Fc,Auditory,2,59,toaster,0
R_1Orz7bm7mUlCfdN,DisappearingVisual,1,33,brownies,0
R_1Orz7bm7mUlCfdN,DisappearingVisual,1,33,hotel,1
R_1Orz7bm7mUlCfdN,DisappearingVisual,1,33,shampoo,0
R_1Orz7bm7mUlCfdN,DisappearingVisual,1,33,toaster,1
R_1Os2zHCk44l7Bj6,DisappearingVisual,1,29,brownies,0
R_1Os2zHCk44l7Bj6,DisappearingVisual,1,29,hotel,1
R_1Os2zHCk44l7Bj6,DisappearingVisual,1,29,shampoo,0
R_1Os2zHCk44l7Bj6,DisappearingVisual,1,29,toaster,1
R_1OT4eYtkG20yBsv,Auditory,1,31,brownies,1
R_1OT4eYtkG20yBsv,Auditory,1,31,hotel,1
R_1OT4eYtkG20yBsv,Auditory,1,31,shampoo,1
R_1OT4eYtkG20yBsv,Auditory,1,31,toaster,1
R_1otibcmaZxumP5D,Auditory,2,54,brownies,0
R_1otibcmaZxumP5D,Auditory,2,54,hotel,0
R_1otibcmaZxumP5D,Auditory,2,54,shampoo,0
R_1otibcmaZxumP5D,Auditory,2,54,toaster,1
R_1ou1Exr2mTFmuY1,DisappearingVisual,2,28,brownies,1
R_1ou1Exr2mTFmuY1,DisappearingVisual,2,28,hotel,0
R_1ou1Exr2mTFmuY1,DisappearingVisual,2,28,shampoo,1
R_1ou1Exr2mTFmuY1,DisappearingVisual,2,28,toaster,1
R_1OUp8pxMFmfdsDY,DisappearingVisual,2,30,brownies,1
R_1OUp8pxMFmfdsDY,DisappearingVisual,2,30,hotel,1
R_1OUp8pxMFmfdsDY,DisappearingVisual,2,30,shampoo,0
R_1OUp8pxMFmfdsDY,DisappearingVisual,2,30,toaster,0
R_1Ov0Fnm2PPEOCyr,PermanentVisual,2,27,brownies,1
R_1Ov0Fnm2PPEOCyr,PermanentVisual,2,27,hotel,0
R_1Ov0Fnm2PPEOCyr,PermanentVisual,2,27,shampoo,0
R_1Ov0Fnm2PPEOCyr,PermanentVisual,2,27,toaster,1
R_1OvLjgC1Wwx8zBn,Auditory,1,42,brownies,0
R_1OvLjgC1Wwx8zBn,Auditory,1,42,hotel,0
R_1OvLjgC1Wwx8zBn,Auditory,1,42,shampoo,0
R_1OvLjgC1Wwx8zBn,Auditory,1,42,toaster,0
R_1OVS0aAaf2bk7Q4,PermanentVisual,1,31,brownies,0
R_1OVS0aAaf2bk7Q4,PermanentVisual,1,31,hotel,0
R_1OVS0aAaf2bk7Q4,PermanentVisual,1,31,shampoo,0
R_1OVS0aAaf2bk7Q4,PermanentVisual,1,31,toaster,0
R_1OW5yicINDWzU0c,PermanentVisual,1,54,brownies,0
R_1OW5yicINDWzU0c,PermanentVisual,1,54,hotel,0
R_1OW5yicINDWzU0c,PermanentVisual,1,54,shampoo,1
R_1OW5yicINDWzU0c,PermanentVisual,1,54,toaster,0
R_1OWa1CEMyYrVnQW,DisappearingVisual,2,23,brownies,0
R_1OWa1CEMyYrVnQW,DisappearingVisual,2,23,hotel,1
R_1OWa1CEMyYrVnQW,DisappearingVisual,2,23,shampoo,0
R_1OWa1CEMyYrVnQW,DisappearingVisual,2,23,toaster,0
R_1OwTW8m8kMOzkS5,PermanentVisual,1,21,brownies,0
R_1OwTW8m8kMOzkS5,PermanentVisual,1,21,hotel,0
R_1OwTW8m8kMOzkS5,PermanentVisual,1,21,shampoo,1
R_1OwTW8m8kMOzkS5,PermanentVisual,1,21,toaster,0
R_1OxBWgviGoGap37,Auditory,2,31,brownies,1
R_1OxBWgviGoGap37,Auditory,2,31,hotel,1
R_1OxBWgviGoGap37,Auditory,2,31,shampoo,0
R_1OxBWgviGoGap37,Auditory,2,31,toaster,1
R_1OZfLfcGmG2PskD,PermanentVisual,1,33,brownies,0
R_1OZfLfcGmG2PskD,PermanentVisual,1,33,hotel,1
R_1OZfLfcGmG2PskD,PermanentVisual,1,33,shampoo,0
R_1OZfLfcGmG2PskD,PermanentVisual,1,33,toaster,1
R_1OZwX6FL6KpGQHy,Auditory,2,32,brownies,1
R_1OZwX6FL6KpGQHy,Auditory,2,32,hotel,1
R_1OZwX6FL6KpGQHy,Auditory,2,32,shampoo,1
R_1OZwX6FL6KpGQHy,Auditory,2,32,toaster,1
R_1P19Wk4QAugwW6D,DisappearingVisual,2,56,brownies,0
R_1P19Wk4QAugwW6D,DisappearingVisual,2,56,hotel,1
R_1P19Wk4QAugwW6D,DisappearingVisual,2,56,shampoo,0
R_1P19Wk4QAugwW6D,DisappearingVisual,2,56,toaster,1
R_1P4UB8pqTmY2Jac,PermanentVisual,1,25,brownies,0
R_1P4UB8pqTmY2Jac,PermanentVisual,1,25,hotel,0
R_1P4UB8pqTmY2Jac,PermanentVisual,1,25,shampoo,0
R_1P4UB8pqTmY2Jac,PermanentVisual,1,25,toaster,0
R_1P64A7R9h7HHaXy,PermanentVisual,2,43,brownies,1
R_1P64A7R9h7HHaXy,PermanentVisual,2,43,hotel,1
R_1P64A7R9h7HHaXy,PermanentVisual,2,43,shampoo,1
R_1P64A7R9h7HHaXy,PermanentVisual,2,43,toaster,1
R_1pA5v76qudNGqQ2,DisappearingVisual,2,36,brownies,0
R_1pA5v76qudNGqQ2,DisappearingVisual,2,36,hotel,1
R_1pA5v76qudNGqQ2,DisappearingVisual,2,36,shampoo,0
R_1pA5v76qudNGqQ2,DisappearingVisual,2,36,toaster,0
R_1PcR1yjUDIb8TU2,Auditory,2,44,brownies,0
R_1PcR1yjUDIb8TU2,Auditory,2,44,hotel,0
R_1PcR1yjUDIb8TU2,Auditory,2,44,shampoo,0
R_1PcR1yjUDIb8TU2,Auditory,2,44,toaster,0
R_1pE7YiEJdUy7YkG,PermanentVisual,2,45,brownies,0
R_1pE7YiEJdUy7YkG,PermanentVisual,2,45,hotel,1
R_1pE7YiEJdUy7YkG,PermanentVisual,2,45,shampoo,0
R_1pE7YiEJdUy7YkG,PermanentVisual,2,45,toaster,0
R_1pFeGjJuJphkKJ9,DisappearingVisual,2,39,brownies,1
R_1pFeGjJuJphkKJ9,DisappearingVisual,2,39,hotel,1
R_1pFeGjJuJphkKJ9,DisappearingVisual,2,39,shampoo,1
R_1pFeGjJuJphkKJ9,DisappearingVisual,2,39,toaster,1
R_1pFikt2XxzAiMij,Auditory,1,31,brownies,1
R_1pFikt2XxzAiMij,Auditory,1,31,hotel,1
R_1pFikt2XxzAiMij,Auditory,1,31,shampoo,1
R_1pFikt2XxzAiMij,Auditory,1,31,toaster,1
R_1pGsTeqGs1gJfOk,Auditory,1,28,brownies,1
R_1pGsTeqGs1gJfOk,Auditory,1,28,hotel,1
R_1pGsTeqGs1gJfOk,Auditory,1,28,shampoo,1
R_1pGsTeqGs1gJfOk,Auditory,1,28,toaster,1
R_1pK9C65EjjVKGbY,DisappearingVisual,1,34,brownies,1
R_1pK9C65EjjVKGbY,DisappearingVisual,1,34,hotel,1
R_1pK9C65EjjVKGbY,DisappearingVisual,1,34,shampoo,1
R_1pK9C65EjjVKGbY,DisappearingVisual,1,34,toaster,1
R_1ploeHnoofGpZ1d,Auditory,2,35,brownies,0
R_1ploeHnoofGpZ1d,Auditory,2,35,hotel,0
R_1ploeHnoofGpZ1d,Auditory,2,35,shampoo,0
R_1ploeHnoofGpZ1d,Auditory,2,35,toaster,1
R_1pMVMudaOcax9Pp,DisappearingVisual,1,48,brownies,0
R_1pMVMudaOcax9Pp,DisappearingVisual,1,48,hotel,0
R_1pMVMudaOcax9Pp,DisappearingVisual,1,48,shampoo,1
R_1pMVMudaOcax9Pp,DisappearingVisual,1,48,toaster,0
R_1pQC8h7GmjdtXnc,Auditory,2,44,brownies,1
R_1pQC8h7GmjdtXnc,Auditory,2,44,hotel,0
R_1pQC8h7GmjdtXnc,Auditory,2,44,shampoo,1
R_1pQC8h7GmjdtXnc,Auditory,2,44,toaster,1
R_1PRIv1ijKYOjBgm,DisappearingVisual,1,19,brownies,1
R_1PRIv1ijKYOjBgm,DisappearingVisual,1,19,hotel,1
R_1PRIv1ijKYOjBgm,DisappearingVisual,1,19,shampoo,1
R_1PRIv1ijKYOjBgm,DisappearingVisual,1,19,toaster,1
R_1pRKD7BHcmq0XmY,DisappearingVisual,2,54,brownies,1
R_1pRKD7BHcmq0XmY,DisappearingVisual,2,54,hotel,1
R_1pRKD7BHcmq0XmY,DisappearingVisual,2,54,shampoo,0
R_1pRKD7BHcmq0XmY,DisappearingVisual,2,54,toaster,1
R_1PRVWlxTDyLigS7,PermanentVisual,1,52,brownies,1
R_1PRVWlxTDyLigS7,PermanentVisual,1,52,hotel,1
R_1PRVWlxTDyLigS7,PermanentVisual,1,52,shampoo,1
R_1PRVWlxTDyLigS7,PermanentVisual,1,52,toaster,1
R_1PRVX591nto2ugh,DisappearingVisual,2,36,brownies,0
R_1PRVX591nto2ugh,DisappearingVisual,2,36,hotel,0
R_1PRVX591nto2ugh,DisappearingVisual,2,36,shampoo,0
R_1PRVX591nto2ugh,DisappearingVisual,2,36,toaster,1
R_1pSethlCTQWa49e,DisappearingVisual,1,25,brownies,0
R_1pSethlCTQWa49e,DisappearingVisual,1,25,hotel,0
R_1pSethlCTQWa49e,DisappearingVisual,1,25,shampoo,0
R_1pSethlCTQWa49e,DisappearingVisual,1,25,toaster,0
R_1PSqj8zTjoHXM50,Auditory,2,37,brownies,0
R_1PSqj8zTjoHXM50,Auditory,2,37,hotel,1
R_1PSqj8zTjoHXM50,Auditory,2,37,shampoo,0
R_1PSqj8zTjoHXM50,Auditory,2,37,toaster,0
R_1PT9Ml3VOjgK047,Auditory,2,48,brownies,1
R_1PT9Ml3VOjgK047,Auditory,2,48,hotel,0
R_1PT9Ml3VOjgK047,Auditory,2,48,shampoo,0
R_1PT9Ml3VOjgK047,Auditory,2,48,toaster,0
R_1pxSsEPykTH8qJD,PermanentVisual,2,33,brownies,0
R_1pxSsEPykTH8qJD,PermanentVisual,2,33,hotel,0
R_1pxSsEPykTH8qJD,PermanentVisual,2,33,shampoo,1
R_1pxSsEPykTH8qJD,PermanentVisual,2,33,toaster,0
R_1PXy05mDMITZqVC,Auditory,1,36,brownies,0
R_1PXy05mDMITZqVC,Auditory,1,36,hotel,0
R_1PXy05mDMITZqVC,Auditory,1,36,shampoo,0
R_1PXy05mDMITZqVC,Auditory,1,36,toaster,1
R_1PYQeWLc4fNTQpY,Auditory,1,36,brownies,1
R_1PYQeWLc4fNTQpY,Auditory,1,36,hotel,0
R_1PYQeWLc4fNTQpY,Auditory,1,36,shampoo,1
